trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
2_4.base	2_4.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.533269559433469	3.284583
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5579729892904958	0.212917
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5579729892904958	0.200294
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5579729892904958	0.20499
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5579729892904958	0.199949
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5579729892904958	0.200551
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6304512927460358	0.136996
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.40307558028216206	4.036884
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.40307558028216206	3.948609
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.40307558028216206	4.20723
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.40307558028216206	3.951129
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.40307592779280255	4.057969
2_4.base	2_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5866586762256836	2.777177
2_5.base	2_5.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36984549227538255	6.63354
2_5.base	2_5.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36984549227538255	6.07787
2_5.base	2_5.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36984549227538255	6.230878
2_5.base	2_5.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36984549227538255	6.230479
2_5.base	2_5.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.36984531606544524	6.007215
2_5.base	2_5.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.534932587543775	3.293783
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5549662782535039	0.203817
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5549662782535039	0.203323
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5549662782535039	0.202548
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5549662782535039	0.201845
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5549662782535039	0.199228
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6314280005487483	0.130548
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4037925047502133	3.996177
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4037925047502133	4.062369
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4037925047502133	4.052192
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4037925047502133	4.190238
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4037925047502133	3.910385
2_5.base	2_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5895689248320601	2.821949
3_1.base	3_1.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36844763728802027	6.416845
3_1.base	3_1.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36844763728802027	6.031068
3_1.base	3_1.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36844763728802027	5.981969
3_1.base	3_1.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36844763728802027	6.003513
3_1.base	3_1.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.368447176391867	6.099846
3_1.base	3_1.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5325753665184169	3.272394
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5531388201205	0.20417
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5531388201205	0.201001
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5531388201205	0.203495
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5531388201205	0.216097
3_1.base	3_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5531388201205	0.200381
