trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.1	0.8835638512689518	105.89843
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.2	0.8835638512689518	106.239644
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.3	0.8835638512689518	105.979127
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.4	0.8835638512689518	105.807662
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.5	0.8835673309197889	102.509154
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.6	0.8835733579977104	95.295628
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.7	0.8835559768984225	93.478636
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.8	0.8835637201548583	92.128316
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.9	0.8834417500869299	93.407517
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	1.0	0.8835196083369475	94.719543
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.0	0.8844208784227104	142.006739
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.1	0.8844208784227104	125.554828
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.2	0.8844208784227104	124.237928
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.3	0.8844208784227104	124.146879
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.4	0.8844208784227104	125.332773
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.5	0.8844243547016872	125.447189
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.6	0.8844303759392972	130.777744
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.7	0.8844130116827217	129.937832
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.8	0.8844228938710682	127.81319
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.9	0.8843034201624619	129.597712
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	1.0	0.8844462268338219	132.099365
0.1_set3.base	0.1_set3.test	social	null	null	socialuser	cosine	adjweighted	friends_1	null	0.8476686314281668	0.24768
0.1_set3.base	0.1_set3.test	social	null	null	socialuser	cosine	adjweighted	friends_2	null	0.8569199632954366	3.273566
0.1_set3.base	0.1_set3.test	social	null	null	socialuser	cosine	adjweighted	friends_3	null	0.8680129484957866	35.813809
0.1_set3.base	0.1_set3.test	social	null	null	socialuser	cosine	adjweighted	friends_4	null	0.8730031982369733	113.632486
0.1_set3.base	0.1_set3.test	social	null	null	socialuser	cosine	adjweighted	friends_5	null	0.8741021801662096	150.378339
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.8476686314281668	0.22466
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.1	0.8476686314281668	0.141489
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.8476686314281668	0.139253
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.3	0.8476686314281668	0.140356
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.8476686314281668	0.140354
